id,sentiment,tweet
1751716420,love,going to bed. i love the jonas brothers!! the last time me and megan were together was the weekend of the premiere of JONAS!! -lauryn &lt;33
1751716610,relief,just got home from the show opening.  fantastic. thanks to everyone who came out
1751716758,sadness,76 long and painful miles today.  knees ache.  approaching 50 years is rough. not accepting it well.  3 glasses of draft helped.
1751716827,love,@mrskutcher you guys are an awesome couple
1751716929,neutral,"@Teresamerica politicians and celebs have lottsa fun  .. it's just that for SOME of them, FUN is actually ..  SIN"
1751749105,love,Sad thing is samsam loves my sexy crooked body! And she wants to sex it now
1751749129,love,@mrskutcher Happy Mother's Day!!
1751749196,love,"@sweetangieollie ooh a storm, that's always welcome news  Happy Mothers Day!"
1751749228,neutral,is waking up somewhat. go canucks!
1751749429,neutral,"@terbear59 yes the new one, I adore both though  who doesn't love Vincent!!!"
1751749490,surprise,"But I am on pg 145 of 165, so I'm getting close!  *yawn*"
1751749560,love,happy mothers day to all you mums out there
1751749632,neutral,good weekend
1751749647,neutral,@misshilarypaige i will HAVE to agree w/ u
1751749768,love,@purplefrogcat Happy Mother's Day to you
1751749771,love,Happy mothers day to all the mums!
1751749867,love,"loves her mummy with everything she has. always and forever mummy dearest. (love to ma and nanny too,  xx)"
1751749975,surprise,I dont care what kind of graphics or engines video games have nowadays. They are nothing compared to The Oregon Trail and Carmen Sandiego
1751750085,love,Fort Greene Brooklyn Flea was lovely! - looking forward to next weekend already
1751750236,surprise,@OregonMJW Why can't you? Are you rooting for Ali in the Twitter war?
1751750237,surprise,"@etniqminerals it shocked D &amp; I, too!  Puts things in a whole new, empowering, light... now doesn't it?"
1751750253,relief,@StickySoyChai well that propels people to change direction. No point wasting your days on something you lost the passion for.
1751750382,love,Just snappy's delivered some tea and ice cream. I love my sister.
1751750470,surprise,great party alenka!!  happy birthday chicky! &lt;3
1751750486,love,Tom graduated today
1751750552,neutral,With matt.
1751750572,neutral,"@suprlatina oh hey wasup chic! Ur right, I didn't recognize you.  Thanks-still love the hair!"
1751750587,relief,@moonfrye I thought I was the only one with the tags on the outside of my shirt
1751750618,neutral,11:11 make a wish
1751750716,neutral,@patricklanglois http://twitpic.com/4w52z - Patrick should come here and say hi!
1751750773,neutral,Funny how hittin a sale at coach and bath &amp; bod works makes my day that much better! Shopaholic? Guilty.
1751750793,neutral,http://twitpic.com/4wah5 - haha that's right
1751750889,sadness,"We need to ban together and recognize that we aren't always going to agree, but that's ok  #tcot"
1751750916,neutral,"Brisbane - Ford - Falcon Ef - 1995 - $4,000  - new ad received and will be posted on the HCC site soon"
1751751043,love,@emelgeek Btw happy mom's day to hannah and your mom and han's mom! Yey! Moms unite! This is your day
1751751056,neutral,per @ttorrent dew claw = thumb nub
1751751179,sadness,I got me a little too much sun today
1751751201,neutral,@Debessence Lol yes she was.  I totally agree with your blog as well!
1751751228,love,@iandstewart I can honestly say that thematic had a big part in my blogging enthusiam ~ I love being able to do what I want
1751751271,neutral,working on a layout 4 my page....prom dress is almost done
1751751284,love,Steel Magnolias gets me every time.. SNIFF... LOL!!! V and B make my days and nights brighter too
1751751299,love,"So happy. Great, glowy, ravey, beery night. Now smokey, pizzary night with cool friends. And I love liz  x"
1751751316,love,@enderwillsaveme that's such a good movie!!!!
1751751318,love,watching chelsea lately!  loveeeee her &lt;3
1751751332,neutral,I'm off for tonight good night everyone
1751751467,love,Congrats @msdaisy425...so proud of you girl
1751751523,neutral,Its 11:11...make a wish!
1751751532,love,@RSC_Girl123 Tom Petty and the Heartbreakers have my eternal love. Benjamin.  ????????????????????????????????????????????????????????????
1751751538,sadness,I wasn't going to go out tonight but looks like I'll be heading over to Main Street
1751751558,sadness,@BeccaChan Happy Birthday!  sorry for the blank one my sister messed me up.
1751751574,love,@SamBradleyTN i looooove me some star trek. runs in the family
1751751751,neutral,@chupachupgirl Thanks.
1751751874,neutral,blogging..it's my new passion
1751752091,love,"@saaphyri Girl, you're crazy... I LOVE! you.  Hahaha, and I GOT! yo' Lp Chap."
1751752161,relief,over him  finally
1751783261,love,"At the end, i loved my night"
1751783289,neutral,"@6uy i feel like a nerd saying it, but the new star trek looks kinda cool, i might see it haha. Let me know how it goes!"
1751783304,love,"@kirstiealley ROFLMFAO!!!! You love us better, don't you!"
1751783433,sadness,Just talked to @samgrover's cute grandma on the phone.  She only speaks Hindi-not my best language-but somehow we manged
1751783457,surprise,@Dovidul2 really? Awesome!
1751783530,surprise,Listening to Metal Shop at Mooneys!! All is good
1751783552,neutral,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day
1751783635,love,"@mattgreen110 Yah, I know. I appreciate it a ton"
1751783894,love,@bkGirlFriday thanks! You're the first one to wish me a happy mother's day
1751784006,surprise,@alane01 that couldn't be more true! I like ur momma's style!
1751784057,love,@bendthelight I heart you girls!! Let's hang out soon!
1751784114,love,Watching my fav movie...Two Can Play That Game! &quot;Ever notice how men start to act up around Spring time?&quot; Shante Smith
1751784246,neutral,God is so good!!
1751784307,love,I don't feel any pressure right now...    Happy Mother's Day people...
1751784343,surprise,ROFL - me too.
1751784417,surprise,@odrisck anything  bookmark - keychain - surprise me
1751784475,love,crazy in love sfoot cover 4 that song is awesome better than the original well at least that's what i think
1751784501,neutral,"@chelemodica i wish, 2:55 i Corning NY 2:56 in Ottawa and 2:53 in Corning NY a few years later... its only a matter of time"
1751784572,surprise,So theres this boy. Hes so cute. Hes got a six pack.  yum it was fun touchin it.
1751784597,neutral,to atl in the morning then back to Clemson
1751784620,love,today was a lovely day! I had fun with @sarzp and @harryv401 this evening!
1751784686,neutral,@JoyKnows U see what I did there
1751784715,sadness,@sharkattack44 i wish there was an &quot;i like&quot; option (like fb) for things like this
1751784736,neutral,@charyl most definitely
1751784910,love,loving life lately!!!!  Looking forward to going to see Samantha! Hanging out with Natalie right now!
1751784926,neutral,Can you get me a sub from subway when ur on your way home?
1751784937,neutral,@BadAstronomer what are these ones called?   http://twitpic.com/4wauk
1751784976,love,"Saw Star Trek yesterday and Wolverine today....loved them both, Jackman abs and ass and Spock ears"
1751784990,surprise,@jlneveloff CONGRATS on graduating college!
1751785073,neutral,@David_Henrie Hey David. Did You enjoyed Wango Tangoo?
1751785221,relief,finally got my SayNow account up and running  YAYY JBs got a Canadian SayNow number!.. is anyone else using their landline phone? CALL ME!
1751785276,love,@jonaskevin I loved it! You guys are amazing!
1751785345,love,@OklahomaStar Good luck 2 u and the babies
1751785384,surprise,The Mediteranian Kitchen...oh well can't get them all right.
1751785543,love,"loves GOSSIP GIRL Episode 23, The Wrath of Con"
1751785629,relief,@perivision btw - downloaded iphone 3.0 sdk
1751785831,love,SUPER BUENO FTW!!! I am so proud of you guys.
1751785869,surprise,@cammyjo Tell me about it! What is obvious in real life makes for great entertainment on TV  It is great to try and figure out the killer
1751785877,surprise,@mitchelmusso!!! Tell us your experience! I Loveeeee Youu!
1751785908,love,@David_Henrie have fun dude. Love u on &quot;wizards of waverly place&quot;!!!
1751785960,neutral,leaving radioboxer show. santos is a saint
1751786006,love,bye! off to the movies with jake
1751786224,neutral,@larrioux Aha the mom super power - guilt
1751786273,love,@musicislife2010 Really? Bahaha. I love that you relate people to that. haha.
1751786286,surprise,Gonna celebrate Mothers Day with the family but gonna start the partying tonite
1751786314,love,I dedicated today to Mothers Day videos because without Moms (and Dads) we wouldn't be here tweeting.
1751786319,love,http://twitpic.com/4wave - aww since its mothers day
1751786516,relief,its awful breezy out here good thing they sold blankets!
1751786528,love,"Happy Mother's Day!!!  I'm at the beach with my family. It's a warm, clear night with a beautiful full moon..."
1751786651,neutral,"@willemss Lol, eBay? You laugh now...juuuuuust wait."
1751786750,surprise,"Haha!!! Korn is FUNNY!!  ugh... If I drink any more $10 beers , I'm going to... Get fat! :/"
1751818251,neutral,"@SaundraYee hey, welcome to Twitter"
1751818347,neutral,So's your face
1751818440,surprise,"@MerDerNeverOver just sent you the FC link, Courtney!"
1751818443,relief,"@kakakatey That's cause Ovie is the one man team and when they show Pens highlights, it's the whole because we have more than 1 superstar"
1751818450,love,@manoyjoe: thanks. happy mother's day to your mom as well.
1751818472,relief,Summer is finally here! Graduation in a week!
1751818698,neutral,"@David_Henrie hey david, you're hot"
1751818703,surprise,I had a great time at the surprise party! We got him good!
1751818788,neutral,@PerezHilton if u want i can send you the naughty snaps taken during teh same shoot
1751818845,relief,Phase 2 was a success. Self discovery is vital. Phase 3 is only mins away. Cool &amp; Classy baby! Shout out 2 &quot;D&quot; yeah mane!
1751818852,surprise,@theevilgumby oh that was when he went down to the crowd...how epic dude
1751818876,neutral,Just sittin here listenin to music.  Follow Me?
1751818929,neutral,@sally_anne85 @CinnamonCloud you 2 are very interesting... in a good way..
1751818943,love,Mom's day dinner was awesome -  can't beat a taco loco - good times
1751818955,neutral,&lt;3C.B|| Mothers day tomorrow
1751819014,relief,just got out of the shower.. man i feel good..
1751819034,neutral,my boyfriend just bought me tickets to american idol
1751819188,love,@Harley_Dude Very nice. Good night
1751819211,love,my Mom rocks.
1751819253,neutral,Up and at'm   getting ready for work
1751819285,surprise,@littlereddr WHAT! That's a sin!
1751819343,surprise,@tldavidson Actually there was this other guy I thought I didn't know but turns out I DID know from a previous party...
1751819380,love,@TheLonely perfect song!
1751819425,neutral,"@equivocality nah, they look better  but i label the tops with the latin names and only access them that way... no need to turn anything!"
1751819433,love,@kimberlyhopkins probably...why not!
1751819669,sadness,I jus planted a garden in my backyard
1751819700,relief,@orphanth i just had pasta  from pizzahut.
1751819719,love,@wethedan its my birthday too  but its the 10th of may right now for me.. and its probably the 9th for you.. happy birthday anyway
1751819735,neutral,today has been the longest day EVER! going to sleep.. beach bound tomorrow  good night twitter
1751819758,love,@mattlogelin http://twitpic.com/4wb52 - Such a pretty baby!
1751819762,neutral,@ChiefEditor4SAU Who To Say Hi To And Who To Buy A Shot To. Lol. Jk.
1751819782,neutral,@honestlyx21 the one you have now
1751819859,love,"@eritchardson  &amp;, i'm sure mom'll have more good food waiting for you at home.  enjoy the good ole bed &amp; your OWN room with no roommates."
1751819875,love,@mariramos hola Mari. Happy Mother's Day! Enjoy the family and the beach
1751819878,love,Cant wait to see my boy tomorrow
1751819922,relief,I should get a metal for making it to work this morning...
1751819996,love,Signing off. Mom's day tomorrow.
1751820258,surprise,@Blue_Rose   *follows back*
1751820514,neutral,"@greggrunberg I think if I was Kirk, I would have probably stolen that sweet ride from you too.  Fancy in car phone ya talk through GG."
1751820626,love,Tomorrow is Mother's Day. I hope everybody got their mom something awesome...or at least calls to say hello
1751820635,neutral,White House?  This thing's a lifesaver: http://snipurl.com/hkuj9
1751820727,neutral,at the yard house
1751820731,relief,Today was eventful...
1751820832,neutral,@shoot4the5hole Welly's the Pinball Wizard.  #canucks
1751820955,neutral,@daysgoby - thanks!  it'll be great    ... and even better as soon as I get that wallet in my grubby little hands!  lol
1751821018,neutral,@Aniluck
1751821075,surprise,Google goes pink today
1751821102,love,"retweet please  awesome kawaii, anime and cosplay items: http://bit.ly/cUjXg"
1751821139,love,Ok. Night sweet people  I'll look for ya tomorrow
1751851399,relief,@SinnamonLove Yes we did!  Thank You!!
1751851434,neutral,@elissa_10807 I'm watching the 4th harry potter movieee
1751851447,relief,eating oreos and milk
1751851452,love,"@brian09 Hi, im following you now and i just wanted to say I LOVE FRIENDS."
1751851594,sadness,lots of decisions to make...i need an assistant/cook/nanny/chauffer lol lol but 4 real!
1751851665,neutral,@louistm thanks to follow
1751851688,surprise,@TexasGarabedian I'm seeing LOTS of SOLD signs
1751851928,neutral,"im so tired, we have a great time today together, thanks for all"
1751851984,neutral,@8bitBass man if you gotta whip it you gotta whip it.
1751852066,love,In a @HANSON mood.. Listening to the older stuff... This Time Around. Not that old but old enough.
1751852075,neutral,has got a degree in BS.
1751852132,neutral,"@taylorswift13 , finally, someone spreading the Hayley Love via Twitter. Welcome to the club, Taylor."
1751852150,neutral,"@astrokitty75 Thanks! I downloaded the trial version of Stuffit, and it worked. Good advice."
1751852245,neutral,@luv_ai_08  Yeah hopefully but if not then maybe  i can save up and get it for christmas .. we will find out
1751852301,love,"@chriskoon aw, sure thing  their in my thoughts and prayers."
1751852348,surprise,wants to wish all the moms a Happy Mother's Day.  Hope you're all treated like Queens!
1751852392,love,"@venzann I have yet to understand any sentence u have ever typed,but it's kinda fun-like learning a foreign language&amp;I love to quote u."
1751852454,neutral,Good B-movie... Starship Troopers is cool! Citizen
1751852523,neutral,Back in SJ. Star Trek tonight at 9:45pm at Cinelux on Almaden.
1751852560,love,Quick thoughts. Tired. Happy. Satisfied. Entertained. Excited. Oh... and a bit in love
1751852657,surprise,says happy mothers day to all mothers everywhere!  http://plurk.com/p/stz7a
1751852779,love,i like this Dr. Seuss quote - ï¿½You know you're in love when you can't fall asleep because reality is finally better than your dreams.&quot; -
1751852823,neutral,frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day
1751853077,love,http://twitpic.com/4wbn6 - my hubby and his adoarble baby brother
1751853117,surprise,@Mrsdaughtry Some days you must look hard for that good thing.
1751853120,surprise,well its time to hit the hey stack night yalls  TOMORROW IS MOTHERS DAY!
1751853213,sadness,"@mbulatao oh no!!!! i hope its not too baad, tell mya i hope she's gets better soon"
1751853251,love,"@devilishdelish awww, that's cute."
1751853305,neutral,@mrskutcher nice clutch
1751853320,love,arriving at home now.. had a great time with friends today
1751853331,neutral,@albo60s you must ask the Cubs fans. I can't fathom it myself.
1751853342,love,"Tonight, will be a good night  &lt;3"
1751853373,neutral,Going Outro... Peace.
1751853522,neutral,"found a pack of United Red Carpet Club booze vouchers. Anyone wanting to have quite a few drinks there, come with me as it appears"
1751853587,love,"Ok I'm going to go read my new Demonata book,so later  &lt;3"
1751853679,neutral,@derekcody oh ok. Well good for you...can I get some weather updates instead??  jk.
1751853830,neutral,Watching a movie with sam
1751853843,neutral,@ChrisMelly Hey Chris...met you in the AI line back in March when neither of us got in...haha  I'm sure you don't remember...what's up?
1751853903,neutral,@ShepardsFaith I shall annoyingly tweet at you tomorrow.
1751853957,neutral,@perze my gut feel says its gonna be a boy ababa
1751854015,neutral,Editing all the photos I took at my brothers soccer game. He's got a lot of work to do as a coach.
1751854091,love,@AlMaddin  enjoy ur night
1751854129,neutral,@lawoogie That's just how babies are  Their little rhythms are still in sinc with when they were inutero.
1751854136,neutral,Chicago rocks my socks
1751854201,neutral,And the boss said thanks for all your work 2day  Peace
1751854212,relief,Four hour baseball game. At least the Crew spent much of it making the Cubbies look bad.
1751854259,love,"@trswift hahahaha nice. i gave up on bio cos idk what the hell i'm doing, so hello chem"
1751854317,love,The power is out! I can't seeeeeeee!!  I love storms!
1751854331,love,gave my mother her mother's day present. she loved it
1751854460,neutral,"@tonyrobbins it's ok to tell yourself, 'I'm different!' because you are."
1751854466,love,@ddlovato aw! she's super cute!!!
1751854546,love,@zefrank have a lovely weekend
1751854565,relief,@worldfamousKid awwwww poor Drew... I hope you feel better before Krush
1751854650,neutral,@kid_twist86 strip club is picking up!
1751854682,neutral,@mshemoney Aw Yay
1751854687,relief,@dexterlo feel better!   c's been teething all week &amp; its been rough...
1751854696,neutral,On the phone to mum  http://tinyurl.com/otdn9u
1751884781,neutral,Playing bingo with my mom and other old ladies
1751884823,relief,"Ok, time for bed. Good night Twitter"
1751885216,neutral,@visualheart another purse? Need to see photos.
1751885280,love,@jtimberlake good luck! I have no doubt you will be hilarious. really hoping to see you dressed as some kind of foam food item  and go...
1751885288,neutral,FAWXING CRAYONS
1751885335,neutral,I'm up way past my bed time.  gonna catch sum snl.
1751885422,neutral,With Russ and Joe!
1751885460,neutral,@lostinthesound  Chris' baby was born today!
1751885487,neutral,@JorinCowley I see. I guess there must be lots of Hawks fans in Texas on twitter.
1751885533,neutral,@TheBetterSexDoc nice quote as always!
1751885680,love,@LisaTheDiva all late but I seen your bubble tweet video ) awww
1751885760,love,Watching TV with the best people in the whole world !!!!! My Mum and My Sis Agus (: Love you all ! Twitter you later ha
1751885817,love,just came back from karaoke &amp; eating dinner with emily. it was sooooo much fun
1751886003,neutral,@sweetdreamer I'm not too bad. Just trying to get by so I can live the dream AND rule the world.   Saving up for a super hero costume.
1751886019,neutral,@DuaneCoffin then maybe we should ask Him for a raise.
1751886032,relief,Going I sleep today was a long day happy mothers day to all the moms out there
1751886103,love,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too..
1751886143,neutral,One taken from earlier this week!  http://twitpic.com/4wb42
1751886221,neutral,@stephanierhenee ha... I thought you would enjoy the Family Guy reference... and I'm more bored than you
1751886351,relief,@zeenell when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.
1751886449,neutral,@IdRatherBeSki @siriuslyheather They follow my
1751886518,neutral,@KellyOlexa hey girl  How you doin? Did ya hear my BIG interview? http://kellyg.roneyzone.com
1751886564,neutral,@GiulianaRancic Iï¿½m also watching a movie with friends (twilight)
1751886614,sadness,"@melissa_paige92 AMEN! Clearly, if they did know you, they wouldn't be able to say that! You're WONDERFUL!  I get it too, though... sucks"
1751886733,relief,@DC_VulcanRaven thanks again
1751887003,love,@David_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!
1751887107,surprise,So glad I'm finally done with finals!
1751887132,neutral,Get into me not going. lol at least I didnt get my hopes up
1751887246,neutral,"Back from SOAP, soooo fun."
1751887401,sadness,"@theclairemarie I can't, I'm studying so I don't fail  Come over, I'll make u some tortellini or chicken or a chicken salad."
1751887414,love,@ADKmama I'll have to add your shop to my favorites! I love your needle wraps. Right now my needles are all in a mess in a basket
1751887554,neutral,@CareFtw *points at Facebook message*
1751887570,neutral,"Happy Mother's Day, @ninalo"
1751887611,neutral,http://twitpic.com/4wc1k - jake is signing up for a twitter!
1751887630,love,Watching snl because the love of my life is hosting
1751887631,surprise,working my way through a Myst maze while my video exports
1751887744,surprise,"Baby girl scraped her leg in a bike accident today. Couldn't find any gauze, had to use panty liners and medical tape to patch her up."
1751887784,neutral,Please visit http://vzerohost.com/info and sign up to alpha test my image hosting service!
1751887951,sadness,"hey everyone, whats up? i got another hour and a half of work so tell me something you think i wouldnt know....this should be a good one"
1751888023,love,"@Izzy_Artest  LOVING YOU. Haha =] join the club than! lol please  HAC 36 or 40cm is calling you. Jon told me about Ron, you can do it! LOL"
1751888101,sadness,"outta the shower, too bad justin couldn't spend the night.  haha"
1751888323,neutral,@IdRatherBeSki @siriuslyheather They follow me
1751888344,love,Watching SNL  gahhhhh Will Forte is soooooo funty!!!
1751888454,neutral,@billzucker thanks will try to behave
1751888461,neutral,cookies are good
1751888496,relief,"enough for today, good night all"
1751888498,surprise,i am so going to see transformers on imax.   SO EXCITED!!!
1751888842,love,watching SNL   yay for @jtimberlake hosting!  I love him
1751888851,love,Mother's day has already began! Congratulations Mom! Love u and u know it
1751918379,love,@mixhelle I *heart* Elvis
1751918450,love,@erikarbautista ! HE HAS A FAVOURITE! You're his favourite ;) OMGAAH.   sorry for creepering? ..not really lol
1751918463,neutral,Don't hide your smiles  - http://robo.to/OneFlipsta
1751918497,neutral,Watching Body of Lies...good film
1751918519,neutral,@TerrenceJ106 how's the fam? Well I hope.
1751918563,love,"@paintedwhispers i miss morimoto! he's too strong a challenger i guess. oh, watch ace of cakes at midnite! they're doing a 'Lost' cake."
1751918587,neutral,Just got nudged by Diane.
1751918719,love,"@Styla73 Tis a book...called Love, Sex and Tragedy. Highly interesting. Influence of classical on modern world"
1751918807,love,I Love the lady from the Progressive commercials she's so funny
1751919035,neutral,@emily_laiter we already discussed this today but yeaaaaaah
1751919043,neutral,@devbanana nice! no idea about C++. try IBM's TTS works great IMO.
1751919171,neutral,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day
1751919256,surprise,whoops...  not  in my last tweet
1751919348,love,@wesdunn haha no kidding... I listen to them all day long bud
1751919407,neutral,Heaven- Bryan Adams
1751919480,love,Happy mothers day in 25 minutes everyone
1751919508,neutral,@LadyFarrahGiano how's the baby fever
1751919574,surprise,@bubzbeauty awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do!
1751919618,relief,@asiareeves I'm just glad it turned out okay for you!
1751919688,neutral,Watching JT on SNL
1751919737,neutral,Om Nom Nom RICE PUDDING!
1751919759,relief,*happy sigh* Mom liked the flowers I sent! PHEW! It's never a sure thing with her
1751919840,love,They have some BOMBBBB food &amp; dessert here at Prom. I'm sooo satisfied hahahah  Everyone looks pwetttty!
1751919902,love,on our way home after seeing Rodney Atkins in concert...I Love him! Thanks Bob
1751920009,neutral,"Want: Trip to Boston next month. Need: Addit'l motivation to save the $ to do so.  Beloved daughter wants to go with, which = 2x the $."
1751920135,neutral,"@WhatsUpGuru Yeah, I hired some guy named Lenny to tend to the rabbits this year."
1751920313,neutral,loves my new twitter background...my two heros...wichita and kraussey!  haha
1751920383,love,@xsparkage http://twitpic.com/3qfqo - awww cuuute! i have a black cat too but she's only 2 months old
1751920414,neutral,@geraldnapoles College cops: they get suspicious when they see more than one person in a group together.
1751920439,neutral,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day
1751920534,neutral,@SustainableSeas I do now. thanks for turning me on to them. I follow them on fb but was not here.
1751920550,neutral,"@patricklanglois http://twitpic.com/4w52z - hope you're having loads of fun!  i love and miss you all, boys."
1751920589,surprise,Really!
1751920602,love,@LittleGigiGirl ?Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? And many more!
1751920890,love,@nicksantino i love youuuuu nick santino! thirteen dayssss
1751920908,neutral,Found which exit to take. Thanks @Tianjinology.
1751920930,love,"@joelmchale Please give a shout out to my boyfriend Ron Griffin at 10pm show in Denver. He's in the nosebleeds, so really SHOUT out"
1751920982,love,"Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy's accent!! :3 Need $20.00 for tomorrow, new top i want!!"
1751920998,neutral,watching @jtimberlake on SNL
1751921071,neutral,"Ok I'm done...  SNL time with #JustinTimberlake my vanilla BF, and @PrincessCiara my girl crush, no homo lol"
1751921097,love,"@torie007 have a great night, it was so nice meeting you last night! You are a sweetheart!  xoxoxo bye for now."
1751921120,love,Getting ready for mothers Day!...I love my mom!!
1751921140,love,@rootify if you've ever seen the way @atduskgreg uses his browser he probably has like 5 copies of it running.   http://bit.ly/1doEEj
1751921154,neutral,@spaaluhi bleh yeah we just got over some vog but I'm sure that's nothing compaired to what you get
1751921218,neutral,watching 3rd JONAS ep.
1751921385,neutral,Just realized you can get arrested for public disturbance. oh well i'll take my chances.
1751921392,love,@o0CHiiNKz (blinks fast) its better now ... Lol thanks :-*
1751921454,sadness,@rafealAnthem http://www.CultureShockMag.com  shoutz 2 @DeeJaySchemes the mix on the site is gonna b nervvoouuss
1751921927,relief,@Reicya Thanx sis I'll b sure to let them know how many people r praying w/them...
1751922047,neutral,@hismuse I sent you a message.
1751922081,neutral,"@miayuthao: You must rest, don't work hard  How abt Cr-chan ?"
1751922083,surprise,wait...why didn't I know about this wedding? Aren't I supposed to be in yours and vice versa?  btw I know it's not yours
1751952411,love,@stephenhartley Lucky...and a wife who loves me.
1751952413,surprise,@phantomdata lmao I'm glad you guys liked it
1751952432,love,"So twitter is a journey now.  well, okay."
1751952560,neutral,Finally a Black Disney princess.
1751952571,neutral,"@CaseylParker yeah, now ranga makes sense"
1751952577,neutral,just listened to Domination by Pantera on Grooveshark: http://tinysong.com/36pz
1751952606,love,watching my baby on snl !  baby you look greaaaaat ;)
1751952613,love,"@zownder Hahah, thanks for the Tradewinds Odyssey bump."
1751952700,neutral,@flybabymoni Well the one thing where you lay on the floor I couldn't do all of them....I'm very out of shape
1751952718,neutral,my skype is - laqueshaa (just cuz everyone else is saying theirs  and i'm such a loner D
1751952739,relief,@nickasaur hey nick  how are youu? x
1751952811,neutral,@putrinda sti's doin' just fine  how bout you?
1751952881,relief,@Poekasso Howz it going hun??
1751953066,neutral,"I made Christian Bale laugh today...I told him he's not my man-crush anymore   I'll post my fun interview with him very, very soon!"
1751953073,neutral,@twospotgobi - thanks for the reply. Of course it doesn't really explain it  I googled it but found no explanation.
1751953245,sadness,"@meli_beli haha yeah u did, oh well theres always next yr  chin up princess hehe"
1751953263,neutral,@eeshkapeesh haha. Okay.  have fun with that. Haha.
1751953282,neutral,"@livelikemusic Awesome! Saw you added me on MySpace, could you please &gt;NOT&lt; tag me in the photos there?  Thanks."
1751953300,relief,Hawks lost but it was a good time
1751953322,love,Passing out  early  after the  river sounds amazing. To my cozy bed  with my cozy dogs
1751953368,love,@ashleytisdale http://twitpic.com/4t4jv - No joke my puppy Maddie looks EXACTLY like  Maui!!!  she's so cute!!
1751953369,relief,@mcrfash1 that's great!
1751953840,relief,fiiiinaaalllyyy home after driving all day. speeding ticket. torential rains. ... fun times
1751953849,love,@Jennajmsn  Hi Jenna. Hope all is well   Just thinking of you and wishing you the best! Lots of love from over here in New York!!!
1751954148,love,"greek season two, i love this show."
1751954338,love,Edward Cullen. &lt;3  Hahaha.
1751954366,surprise,Happy Mother's Dayyyy. Love you mummyyyyyyyy
1751954458,love,LOVES that lubbock is wet..its about time..no more strip runs
1751954520,surprise,My my I have never watched so many movies in one night with my mommy
1751954532,neutral,@msmack9871  I'm only telling the truth..... You know you have skills
1751954643,neutral,@ageofbrillig nice one  what do you suggest I order there?
1751954662,surprise,Message me to book your piercing appointment now !
1751954757,surprise,@gleannignacio hehe true. i wonder what he will come up with
1751954782,love,i love love love silverstein.  work tomorrow. boo!
1751954831,love,I love that my boyfriends loves my mac n cheese. he even took some to work with him
1751955037,surprise,uqh soo boredd supposedd to be asleep cuzz i have too wakke upp earlyy but i juss cantt sleepp.! omq tomorroww iss mother's dayy
1751955040,love,@Cortnee4Christ Made so many new friends on Twitter around USA. Another bike across USA trip would be amazing to see people!
1751955067,neutral,Just gave my mommy her Mother's Day present...a purple ipod  http://twitpic.com/4wcpt
1751955107,neutral,happy mother's day to all moms in the planet!
1751955238,love,i just wanna say happy mother's day to all the mommy's out there
1751955269,relief,@MarissaC500 Aww!  That's so sweet!  So glad she's home with you now. Happy mother's day to you
1751955283,surprise,@spicydesign Look at this ! http://twitpic.com/4wcqa  I can't see them at all. What the heck..
1751955416,neutral,@mrskutcher yes he is hot. you all make the perfect pair. very sexy and stylish. Have a wonderful mothers day
1751955586,neutral,@TerrenceJ106 i wanna join the twit Club......
1751955593,love,Hoping all my friends who are mothers have a wonderful Mothers's Day. I'm spending mine with my 2 AWESOME SONS!   so happy about that!
1751955605,neutral,Wishing everyone a good night
1751955859,relief,Y is it when I luv someone I fear them? i just wish someone can exsplain it 2 me
1751955868,neutral,Going to bed. Goodnight!  x
1751956111,sadness,@ObviousLB *bows*  I try...sometimes it is hard
1751956202,neutral,@TerrenceJ106 heyy terrence u should come to my school on May 29th for our talent show
1751956264,neutral,@rilwis V?a cï¿½n m?c 800/day t?i qua
1751984995,love,"Buenas noches!! Hope I dream of either heaven, music, dolphins, or the sea. Sweet dreams to all"
1751985042,relief,@Mattdavelewis Lol Your tweets are so funny! I met you in Calgary! You're awesome  Can't wait for the next HP movie!
1751985062,neutral,"@Dhympna Sweetie, if you refuse to offend, who will?  We expect it -- nay, we count on it."
1751985094,relief,Very tired from a day of awesomeness and cake    Now time for a bit of sleep.
1751985225,relief,"@Praxilla As opposed to twitter, where all we can do is talk to people.  SL is fun. I already have way too many ways to distract myself."
1751985495,neutral,@msdahlia got the txt - holla when ya need me
